name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
              Isaac,2000,9,30,12,37.0,-51.8,hurricane,1.0,75,979,237,62,0
            Michael,2000,10,19,18,44.0,-58.5,hurricane,2.0,85,965,428,109,0
              Danny,1997,7,18,18,29.7,-89.0,hurricane,1.0,70,988,191,53,0
              Mitch,1998,10,25,18,16.4,-80.3,hurricane,4.0,125,926,282,83,1
               Nana,2020,9,3,60,16.8,-88.3,hurricane,1.0,65,994,100,10,0
               Dean,2007,8,22,60,20.1,-94.0,hurricane,1.0,70,979,275,60,0
               Olga,2001,11,27,0,32.1,-56.2,hurricane,1.0,75,975,449,98,0
              Irene,1981,9,30,0,35.9,-47.5,hurricane,2.0,85,976,182,46,0
            Matthew,2016,9,29,18,14.2,-66.9,hurricane,1.0,65,993,260,60,0
              Felix,2007,9,2,60,12.7,-67.8,hurricane,2.0,85,985,165,25,0
              Maria,2017,9,23,0,23.7,-71.6,hurricane,3.0,105,953,260,85,1
              Mitch,1998,10,26,0,16.4,-81.0,hurricane,4.0,130,923,277,83,1
              Elena,1985,9,1,60,28.6,-83.9,hurricane,3.0,100,965,220,62,1
            Ophelia,2017,10,13,60,30.9,-34.4,hurricane,2.0,90,966,140,40,0
              Elena,1985,8,31,0,28.4,-86.0,hurricane,2.0,90,977,321,122,0
             Isaias,2020,8,4,31,33.9,-78.5,hurricane,1.0,80,986,170,40,0
            Georges,1998,9,24,0,20.5,-74.9,hurricane,1.0,65,992,232,53,0
               Omar,2008,10,17,60,25.1,-57.1,hurricane,1.0,70,984,180,40,0
             Gloria,1979,9,14,0,37.0,-41.5,hurricane,1.0,80,979,182,47,0
               Lili,1996,10,20,60,28.3,-67.0,hurricane,1.0,80,968,244,64,0
              Vince,2005,10,9,18,34.1,-18.9,hurricane,1.0,65,988,140,30,0
               Dean,1989,8,2,12,17.3,-58.1,hurricane,1.0,65,994,215,39,0
              Beryl,2024,7,3,60,16.3,-73.5,hurricane,4.0,125,946,210,60,1
               Earl,1986,9,15,0,30.4,-51.1,hurricane,2.0,90,980,207,59,0
            Georges,1998,9,28,11,30.4,-88.9,hurricane,2.0,90,964,378,150,0
               Irma,2017,9,9,18,23.1,-80.2,hurricane,2.0,95,938,340,120,0
               Fred,2015,8,31,18,16.8,-24.1,hurricane,1.0,70,988,130,25,0
              Maria,2017,9,19,11,15.4,-61.3,hurricane,5.0,145,922,200,50,1
              Danny,2015,8,22,12,15.3,-51.4,hurricane,1.0,75,985,80,25,0
              Oscar,2018,10,29,0,25.5,-56.4,hurricane,1.0,65,988,100,15,0
               Alex,2004,8,4,0,36.0,-73.7,hurricane,1.0,80,974,155,55,0
              Maria,2017,9,25,0,29.7,-72.9,hurricane,2.0,85,947,360,85,0
             Gordon,2006,9,16,0,31.1,-53.5,hurricane,1.0,75,980,180,40,0
           Philippe,2011,10,6,12,27.4,-60.4,hurricane,1.0,70,983,120,20,0
              Emily,2005,7,18,0,19.5,-85.8,hurricane,4.0,120,951,210,65,1
            Richard,2010,10,25,0,17.2,-88.2,hurricane,2.0,85,977,140,25,0
              Anita,1977,8,31,12,26.2,-91.8,hurricane,1.0,75,986,221,68,0
            Alberto,2000,8,11,18,33.3,-58.5,hurricane,2.0,85,973,209,62,0
              Irene,1999,10,18,75,35.4,-74.4,hurricane,2.0,95,958,496,129,0
              Dolly,2008,7,23,0,24.9,-95.7,hurricane,1.0,65,982,220,40,0
              Sally,2020,9,14,12,28.4,-86.9,hurricane,1.0,65,991,210,20,0
             Helene,2018,9,13,60,22.9,-37.3,hurricane,1.0,65,985,220,70,0
             Dorian,2019,9,4,18,30.1,-79.7,hurricane,2.0,95,960,280,90,0
              Felix,1995,8,12,0,22.1,-57.8,hurricane,3.0,100,955,220,59,1
              Cindy,1999,8,29,12,33.1,-58.2,hurricane,3.0,100,961,198,58,1
             Fabian,2003,9,3,0,20.9,-61.3,hurricane,4.0,115,945,213,65,1
              Felix,1995,8,18,18,36.9,-68.9,hurricane,1.0,70,971,209,56,0
              Felix,1995,8,11,12,20.4,-55.4,hurricane,1.0,80,972,240,55,0
              Lenny,1999,11,17,0,15.9,-67.6,hurricane,3.0,100,959,250,75,1
              Irene,1999,10,17,0,29.4,-79.8,hurricane,1.0,65,984,251,53,0
               Gert,2017,8,15,60,31.5,-72.3,hurricane,1.0,65,986,140,20,0
              Emily,1993,8,30,0,31.2,-70.2,hurricane,1.0,70,977,220,66,0
             Paloma,2008,11,9,10,20.7,-78.0,hurricane,2.0,85,970,130,30,0
               Earl,2010,9,1,0,22.5,-69.4,hurricane,3.0,110,940,380,130,1
             Dennis,2005,7,10,19,30.4,-87.1,hurricane,3.0,105,946,229,57,1
           Danielle,1998,9,2,18,37.9,-63.1,hurricane,1.0,70,975,220,57,0
             Gordon,2006,9,17,12,33.3,-53.3,hurricane,1.0,70,983,180,40,0
            Frances,1980,9,16,12,30.2,-50.0,hurricane,2.0,90,965,210,59,0
              David,1979,9,3,18,27.2,-80.2,hurricane,2.0,85,972,216,64,0
            Isidore,1990,9,7,60,17.2,-37.3,hurricane,1.0,75,983,167,32,0
             Nicole,1998,11,30,0,32.6,-42.6,hurricane,1.0,65,992,398,89,0
           Humberto,2019,9,17,12,30.7,-73.8,hurricane,2.0,90,961,250,80,0
             Nicole,2016,10,15,18,39.0,-49.8,hurricane,1.0,75,961,660,160,0
               Earl,1986,9,17,12,31.4,-50.9,hurricane,1.0,70,986,237,55,0
            Alberto,2000,8,7,0,15.7,-38.1,hurricane,1.0,75,979,167,31,0
              Elena,1985,9,1,18,28.9,-84.8,hurricane,3.0,110,954,229,61,1
           Frederic,1979,9,11,18,25.0,-85.2,hurricane,2.0,95,968,341,133,0
             Bertha,1996,7,11,0,27.5,-76.4,hurricane,1.0,75,968,216,60,0
               Igor,2010,9,19,12,29.6,-65.6,hurricane,1.0,75,949,550,135,0
               Gert,1999,9,15,0,17.2,-46.9,hurricane,3.0,100,955,237,63,1
           Danielle,1998,8,27,12,21.2,-58.5,hurricane,2.0,90,994,221,60,0
               Kate,1985,11,17,12,20.7,-67.3,hurricane,1.0,75,982,238,54,0
              Fiona,2022,9,23,18,37.8,-61.7,hurricane,3.0,110,940,500,180,1
              Floyd,1999,9,10,12,19.3,-58.8,hurricane,1.0,70,989,227,45,0
               Nate,2017,10,7,12,25.7,-87.9,hurricane,1.0,80,986,160,30,0
               Ivan,2004,9,14,60,22.4,-85.6,hurricane,5.0,140,924,325,160,1
              Larry,2021,9,5,18,20.0,-50.3,hurricane,3.0,110,953,290,80,1
               Luis,1995,9,8,60,25.8,-68.8,hurricane,4.0,115,939,213,66,1
           Hortense,1996,9,9,18,16.6,-65.6,hurricane,1.0,70,990,186,37,0
             Jeanne,2004,9,25,60,26.5,-75.6,hurricane,2.0,90,960,285,105,0
              Cindy,1999,8,22,0,14.2,-31.7,hurricane,1.0,65,987,182,37,0
               Ivan,1980,10,6,60,29.1,-31.1,hurricane,1.0,75,985,232,53,0
            Frances,1980,9,15,12,24.6,-50.2,hurricane,2.0,90,965,236,61,0
              Henri,2021,8,22,0,37.6,-70.9,hurricane,1.0,65,988,200,30,0
              Lenny,1999,11,17,12,16.8,-65.5,hurricane,4.0,115,946,257,76,1
            Edouard,1996,9,2,18,41.3,-67.3,hurricane,1.0,65,972,327,74,0
                Sam,2021,10,3,18,38.0,-53.9,hurricane,2.0,85,964,420,70,0
            Matthew,2016,10,5,18,22.2,-75.4,hurricane,3.0,105,963,230,70,1
              Maria,2017,9,23,12,25.1,-72.1,hurricane,3.0,100,952,320,85,1
              David,1979,8,31,12,17.2,-69.1,hurricane,5.0,145,927,293,96,1
            Alberto,2000,8,19,12,35.6,-48.2,hurricane,2.0,85,973,167,46,0
           Humberto,2007,9,13,12,30.3,-93.6,hurricane,1.0,65,989,55,15,0
              Teddy,2020,9,16,12,16.1,-49.3,hurricane,2.0,85,972,240,45,0
           Danielle,1998,8,27,18,21.8,-60.1,hurricane,2.0,85,994,220,62,0
             Bonnie,2022,7,6,60,15.8,-107.6,hurricane,2.0,85,974,150,40,0
              Emily,1987,9,25,18,35.0,-60.0,hurricane,1.0,80,974,197,64,0
            Katrina,2005,8,29,60,28.2,-89.6,hurricane,4.0,125,913,350,160,1
           Caroline,1975,8,31,0,24.0,-97.0,hurricane,3.0,100,973,273,97,1
             Jeanne,1998,9,28,60,30.6,-40.7,hurricane,1.0,70,983,231,61,0
           Danielle,1998,8,31,60,28.4,-74.3,hurricane,1.0,75,980,231,70,0
           Frederic,1979,9,13,60,30.8,-88.5,hurricane,2.0,95,955,213,61,0
              Teddy,2020,9,20,12,28.0,-62.6,hurricane,2.0,85,963,360,120,0
              Larry,2021,9,2,12,13.3,-33.3,hurricane,1.0,70,987,200,30,0
             Bertha,1996,7,12,18,33.6,-78.1,hurricane,2.0,90,974,201,60,0
              Wilma,2005,10,20,12,18.3,-85.2,hurricane,4.0,130,910,325,150,1
               Erin,1989,8,22,18,29.7,-45.2,hurricane,1.0,70,983,225,59,0
            Epsilon,2020,10,22,60,30.2,-60.9,hurricane,2.0,90,958,470,35,0
             Isabel,2003,9,8,60,16.5,-40.9,hurricane,2.0,95,966,255,66,0
            Edouard,2014,9,18,60,39.3,-46.7,hurricane,1.0,70,964,310,80,0
              Maria,2017,9,18,18,14.9,-60.4,hurricane,3.0,110,956,190,35,1
               Karl,2004,9,21,18,22.3,-48.3,hurricane,3.0,105,948,450,150,1
              Debby,1982,9,16,60,32.1,-66.7,hurricane,2.0,95,966,202,59,0
             Jeanne,2004,9,22,12,26.5,-68.5,hurricane,2.0,85,968,220,70,0
                Ida,2021,8,28,12,24.4,-85.7,hurricane,1.0,70,986,180,25,0
                Sam,2021,9,30,0,20.3,-58.0,hurricane,4.0,125,940,220,85,1
                Bob,1991,8,19,17,41.2,-71.6,hurricane,2.0,90,962,623,158,0
              Teddy,2020,9,16,60,15.4,-48.6,hurricane,1.0,80,978,230,30,0
              Elena,1985,8,31,60,28.6,-85.3,hurricane,2.0,90,976,327,119,0
             Gordon,2006,9,13,0,24.0,-58.1,hurricane,1.0,65,987,100,20,0
            Frances,1980,9,8,18,12.8,-29.0,hurricane,2.0,90,965,175,41,0
              Emily,2005,7,17,18,18.9,-84.3,hurricane,4.0,125,948,190,65,1
               Karl,2004,9,22,18,27.5,-48.7,hurricane,2.0,90,970,450,150,0
              Felix,1995,8,17,12,36.1,-72.7,hurricane,1.0,65,972,197,55,0
              Floyd,1981,9,8,60,30.6,-66.5,hurricane,2.0,90,995,210,64,0
               Ivan,2004,9,10,0,15.2,-72.8,hurricane,4.0,130,923,240,80,1
               Alex,2010,6,30,12,23.5,-95.2,hurricane,1.0,75,958,280,65,0
             Leslie,2012,9,6,18,26.4,-62.3,hurricane,1.0,65,982,280,35,0
           Humberto,1995,8,31,60,37.1,-40.0,hurricane,1.0,80,971,215,61,0
           Philippe,2011,10,7,18,29.7,-55.1,hurricane,1.0,70,981,165,40,0
              Grace,2021,8,20,18,20.6,-94.7,hurricane,2.0,85,975,230,40,0
               Earl,2010,9,1,12,24.7,-71.6,hurricane,3.0,110,942,400,130,1
              Emily,1993,8,31,0,32.4,-73.0,hurricane,1.0,80,972,248,68,0
              Irene,2011,8,27,0,32.1,-77.1,hurricane,1.0,75,952,365,120,0
              Emily,1993,8,29,12,30.0,-69.2,hurricane,1.0,70,979,222,64,0
              Nigel,2023,9,21,18,42.8,-42.8,hurricane,1.0,70,975,340,100,0
            Michael,2018,10,11,0,31.5,-84.5,hurricane,1.0,80,957,180,25,0
               Bill,2009,8,18,12,15.7,-50.3,hurricane,2.0,95,963,300,70,0
               Rita,2005,9,22,30,24.7,-87.3,hurricane,5.0,155,895,297,116,1
              Maria,2017,9,27,18,36.0,-72.6,hurricane,1.0,65,979,360,90,0
           Danielle,1998,9,3,18,44.6,-51.9,hurricane,1.0,65,965,374,78,0
            Ernesto,2024,8,14,18,21.1,-68.0,hurricane,1.0,65,989,240,40,0
               Gert,1999,9,21,0,29.2,-62.9,hurricane,2.0,95,950,221,63,0
              Holly,1976,10,25,0,27.2,-57.5,hurricane,1.0,65,995,348,60,0
               Erin,1989,8,23,18,32.0,-46.0,hurricane,1.0,80,975,210,60,0
            Gilbert,1988,9,14,0,19.7,-83.8,hurricane,5.0,160,888,217,64,1
            Ernesto,2024,8,17,83,32.3,-64.8,hurricane,1.0,75,972,360,100,0
            Roxanne,1995,10,11,0,20.0,-87.0,hurricane,3.0,100,958,327,146,1
             Bonnie,1992,9,23,60,37.6,-50.7,hurricane,2.0,85,972,197,62,0
              Irene,1981,9,25,60,16.6,-51.2,hurricane,1.0,70,983,198,47,0
             Leslie,2018,10,13,60,35.5,-18.3,hurricane,1.0,65,977,330,50,0
               Bret,1999,8,22,12,26.2,-96.1,hurricane,4.0,125,944,278,110,1
             Helene,2006,9,21,18,30.2,-57.0,hurricane,1.0,75,970,380,55,0
               Karl,1998,9,27,12,37.4,-42.5,hurricane,1.0,80,973,178,49,0
           Humberto,1995,8,28,60,27.1,-48.8,hurricane,1.0,65,994,222,54,0
               Joan,1988,10,22,18,12.0,-85.0,hurricane,1.0,70,983,155,30,0
              Emily,1981,9,6,18,41.2,-57.4,hurricane,1.0,75,971,436,100,0
               Earl,2022,9,8,18,29.7,-64.8,hurricane,1.0,80,962,260,90,0
              Sandy,2012,10,27,12,28.8,-76.5,hurricane,1.0,70,956,660,120,0
           Danielle,2022,9,5,12,39.9,-44.1,hurricane,1.0,75,975,210,60,0
             Leslie,2018,10,3,18,29.8,-56.9,hurricane,1.0,75,970,310,60,0
              Katia,2011,9,2,0,16.2,-50.0,hurricane,1.0,65,988,240,30,0
              Maria,2017,9,18,60,14.3,-59.0,hurricane,1.0,80,977,130,25,0
            Ernesto,2012,8,8,0,18.7,-87.1,hurricane,1.0,80,979,210,30,0
               Kate,1985,11,16,18,21.1,-65.3,hurricane,1.0,70,987,226,51,0
            Ophelia,2017,10,12,18,30.5,-35.6,hurricane,2.0,85,971,140,40,0
              Debby,2000,8,22,91,17.9,-62.8,hurricane,1.0,65,993,267,41,0
           Philippe,2005,9,19,18,17.5,-56.4,hurricane,1.0,65,987,105,15,0
             Bonnie,1998,8,27,60,34.5,-77.5,hurricane,2.0,85,965,206,64,0
              Tomas,2010,11,5,12,18.7,-74.7,hurricane,1.0,75,987,170,30,0
            Lorenzo,2007,9,28,60,20.5,-97.1,hurricane,1.0,65,993,100,30,0
           Danielle,1998,8,28,12,23.0,-64.4,hurricane,1.0,80,989,227,62,0
          Claudette,1991,9,8,60,29.2,-63.1,hurricane,2.0,85,964,218,64,0
               Erin,1995,8,3,13,30.0,-86.8,hurricane,2.0,85,973,216,63,0
              Barry,2019,7,13,15,29.6,-92.2,hurricane,1.0,65,993,220,40,0
              Irene,1981,9,26,18,21.0,-55.7,hurricane,2.0,85,982,231,62,0
           Hortense,1996,9,12,18,24.7,-71.8,hurricane,4.0,115,946,352,131,1
             Harvey,1981,9,17,12,36.2,-52.7,hurricane,1.0,65,993,228,51,0
              Larry,2021,9,9,12,31.3,-61.5,hurricane,1.0,80,966,340,110,0
               Earl,1998,9,3,60,30.1,-85.7,hurricane,1.0,70,987,206,60,0
           Humberto,1995,8,29,60,29.5,-49.4,hurricane,1.0,70,983,234,61,0
           Humberto,2013,9,11,12,16.3,-28.9,hurricane,1.0,70,987,190,30,0
           Michelle,2001,11,5,60,23.1,-79.7,hurricane,1.0,80,972,368,115,0
                Ike,2008,9,10,12,23.8,-85.2,hurricane,1.0,80,959,335,90,0
            Roxanne,1995,10,15,0,21.8,-92.9,hurricane,1.0,70,979,230,55,0
             Bonnie,1992,9,24,0,37.5,-51.1,hurricane,1.0,75,979,515,133,0
             Gaston,2004,8,29,12,32.8,-79.5,hurricane,1.0,65,986,80,10,0
            Epsilon,2005,12,4,60,34.4,-41.1,hurricane,1.0,65,987,175,20,0
             Andrew,1992,8,25,18,27.8,-89.6,hurricane,4.0,125,941,294,114,1
            Roxanne,1995,10,15,12,21.0,-91.9,hurricane,1.0,75,980,229,55,0
               Bill,2009,8,22,18,36.0,-68.9,hurricane,1.0,80,961,375,105,0
                Ida,2009,11,9,0,23.0,-86.5,hurricane,2.0,90,979,195,45,0
             Isabel,2003,9,16,0,25.7,-70.2,hurricane,3.0,105,952,228,77,1
          Gabrielle,1989,9,2,0,13.4,-38.6,hurricane,1.0,75,980,211,42,0
             Dorian,2019,9,1,16,26.5,-77.0,hurricane,5.0,160,910,200,60,1
               Kate,1985,11,21,12,28.3,-86.5,hurricane,2.0,95,965,375,142,0
          Claudette,1991,9,8,12,30.0,-63.3,hurricane,2.0,85,966,214,64,0
               Bill,2009,8,21,0,24.1,-63.7,hurricane,3.0,110,943,400,135,1
               Beta,2005,10,29,12,13.7,-81.6,hurricane,1.0,75,982,100,30,0
              Lenny,1999,11,18,12,17.9,-63.6,hurricane,4.0,120,953,255,74,1
             Gustav,1990,8,30,60,26.0,-57.8,hurricane,2.0,85,972,234,64,0
            Charley,2004,8,14,60,30.1,-80.8,hurricane,1.0,75,993,140,60,0
              Grace,1991,10,29,0,31.8,-66.8,hurricane,1.0,70,980,782,159,0
                Ike,2008,9,7,13,21.0,-73.2,hurricane,3.0,110,947,245,90,1
             Leslie,2012,9,6,12,26.3,-62.4,hurricane,1.0,65,983,320,35,0
               Rita,2005,9,23,60,26.5,-90.7,hurricane,4.0,115,924,300,115,1
              Teddy,2020,9,22,0,34.6,-61.4,hurricane,2.0,85,956,420,130,0
            Lorenzo,2007,9,28,50,20.5,-97.0,hurricane,1.0,65,993,126,25,0
              Anita,1977,9,2,0,24.6,-96.2,hurricane,5.0,140,931,337,146,1
           Philippe,2011,10,4,60,23.7,-57.7,hurricane,1.0,65,992,135,25,0
               Karl,2004,9,22,12,26.2,-49.5,hurricane,2.0,90,967,450,150,0
               Kate,1985,11,17,18,21.1,-68.8,hurricane,1.0,80,977,270,81,0
           Danielle,1998,8,26,12,19.1,-51.1,hurricane,2.0,85,980,235,59,0
             Fabian,2003,9,8,0,44.3,-47.9,hurricane,1.0,70,975,393,78,0
           Humberto,2019,9,16,18,30.1,-76.1,hurricane,1.0,75,975,210,45,0
              Maria,2017,9,26,18,33.9,-73.1,hurricane,1.0,65,975,360,180,0
            Frances,1980,9,18,60,37.8,-45.8,hurricane,1.0,80,970,187,50,0
              Beryl,2024,6,30,60,10.4,-52.3,hurricane,2.0,85,980,130,30,0
              Teddy,2020,9,22,60,37.6,-62.1,hurricane,2.0,90,952,480,170,0
           Humberto,1995,8,23,12,15.0,-39.2,hurricane,1.0,70,985,130,24,0
                Sam,2021,9,26,18,14.1,-50.3,hurricane,4.0,135,927,150,45,1
          Josephine,1984,10,12,60,32.2,-71.7,hurricane,2.0,90,973,252,67,0
             Nicole,2016,10,13,12,31.6,-65.3,hurricane,3.0,110,956,330,130,1
            Ophelia,2005,9,14,12,33.4,-77.7,hurricane,1.0,75,980,220,75,0
              Felix,2001,9,14,60,29.3,-46.6,hurricane,3.0,100,962,237,60,1
            Edouard,2014,9,16,0,28.5,-56.7,hurricane,2.0,95,960,280,70,0
              Julia,2010,9,17,60,23.5,-44.0,hurricane,1.0,75,981,210,50,0
            Joaquin,2015,10,6,60,37.0,-62.3,hurricane,1.0,75,970,330,65,0
              Maria,2017,9,17,18,13.6,-57.0,hurricane,1.0,65,986,120,15,0
                Sam,2021,10,5,0,46.5,-40.5,hurricane,1.0,75,965,570,70,0
              Lenny,1999,11,15,60,15.5,-77.7,hurricane,1.0,75,977,219,48,0
             Bertha,1996,7,10,60,24.5,-74.0,hurricane,1.0,80,971,240,60,0
               Jose,2017,9,13,18,25.4,-65.6,hurricane,1.0,70,981,180,35,0
               Lili,1990,10,12,0,29.9,-66.4,hurricane,1.0,65,995,245,50,0
               Karl,2004,9,23,12,32.5,-44.4,hurricane,3.0,105,953,525,125,1
              Wilma,2005,10,22,18,21.3,-87.1,hurricane,2.0,85,958,325,150,0
             Fabian,2003,9,8,12,48.7,-40.8,hurricane,1.0,65,980,414,73,0
              Paula,2010,10,13,12,20.9,-85.9,hurricane,2.0,85,987,95,25,0
              Elena,1985,9,2,60,29.7,-87.3,hurricane,3.0,105,957,223,62,1
             Dennis,2005,7,9,12,24.3,-83.4,hurricane,1.0,80,967,290,60,0
           Danielle,2010,8,26,18,24.8,-56.4,hurricane,2.0,90,970,240,65,0
               Kate,1985,11,20,12,25.2,-85.3,hurricane,3.0,105,956,352,140,1
               Ivan,1980,10,8,60,30.6,-36.2,hurricane,2.0,90,970,255,65,0
             Bertha,2008,7,7,60,19.1,-49.4,hurricane,1.0,65,987,160,20,0
               Opal,1995,10,3,0,21.7,-92.2,hurricane,1.0,70,970,218,52,0
            Gilbert,1988,9,14,12,20.4,-86.5,hurricane,5.0,145,892,332,157,1
               Omar,2008,10,17,12,27.9,-55.7,hurricane,1.0,75,982,180,40,0
               Otto,2016,11,24,12,11.0,-83.0,hurricane,3.0,100,975,100,30,1
              Klaus,1984,11,8,60,19.6,-63.1,hurricane,1.0,70,989,230,47,0
            Frances,1976,8,31,0,21.0,-54.9,hurricane,1.0,65,980,232,51,0
               Ivan,1980,10,9,12,33.2,-41.1,hurricane,2.0,90,973,253,65,0
             Helene,2006,9,21,0,26.8,-57.0,hurricane,1.0,80,962,350,70,0
            Edouard,1996,8,31,18,32.7,-70.1,hurricane,3.0,100,953,306,98,1
             Leslie,2024,10,9,0,20.3,-46.8,hurricane,1.0,70,987,150,15,0
            Ophelia,2017,10,12,12,30.4,-35.7,hurricane,1.0,80,975,120,40,0
               Nate,2005,9,7,18,29.3,-66.0,hurricane,1.0,70,985,180,40,0
                Ian,2022,9,26,18,19.7,-83.0,hurricane,1.0,80,976,180,45,0
               Gert,1999,9,15,60,17.4,-47.9,hurricane,3.0,110,948,243,65,1
               Earl,1986,9,13,60,28.8,-55.3,hurricane,2.0,90,983,233,61,0
             Isabel,2003,9,17,18,30.6,-73.0,hurricane,2.0,90,955,207,62,0
             Nicole,2016,10,17,12,40.9,-45.1,hurricane,1.0,65,966,690,150,0
               Earl,2010,8,31,18,21.6,-68.4,hurricane,4.0,115,940,380,120,1
              Katia,2017,9,8,18,21.1,-96.2,hurricane,2.0,90,972,110,35,0
               Lili,2002,10,1,14,22.1,-84.0,hurricane,2.0,90,971,323,128,0
            Lorenzo,2019,9,25,60,13.4,-33.0,hurricane,1.0,70,988,320,20,0
             Gustav,1990,8,31,60,30.3,-57.5,hurricane,3.0,105,956,277,84,1
            Matthew,2016,10,3,0,14.5,-75.0,hurricane,4.0,130,944,250,50,1
              Irene,2011,8,24,0,21.0,-71.9,hurricane,1.0,80,969,300,65,0
             Jeanne,2004,9,20,18,27.2,-71.4,hurricane,1.0,75,984,170,40,0
               Irma,2017,8,31,12,16.7,-33.4,hurricane,1.0,80,983,110,25,0
             Bertha,1996,7,9,12,21.4,-69.4,hurricane,3.0,100,965,265,81,1
               Kyle,2002,9,26,0,28.6,-56.6,hurricane,1.0,65,987,243,57,0
          Cristobal,2014,8,26,0,25.1,-72.1,hurricane,1.0,65,989,210,40,0
                Lee,2023,9,8,0,17.0,-51.8,hurricane,4.0,135,933,190,60,1
           Hortense,1996,9,14,12,38.5,-67.1,hurricane,2.0,85,960,452,130,0
             Helene,1988,9,24,18,18.1,-48.5,hurricane,3.0,110,954,265,74,1
              Katia,2011,9,8,0,30.3,-69.9,hurricane,1.0,80,968,350,120,0
            Chantal,1989,8,1,0,27.9,-92.8,hurricane,1.0,65,991,216,55,0
                Ida,2021,8,28,18,25.6,-86.6,hurricane,1.0,80,976,200,40,0
             Bonnie,1980,8,19,12,46.5,-38.4,hurricane,1.0,65,995,383,70,0
              Emily,2005,7,19,12,23.7,-94.0,hurricane,1.0,80,977,205,55,0
              Isaac,2006,10,1,60,32.8,-60.2,hurricane,1.0,75,985,190,40,0
